id,sales
3000888,4.92
3000889,0.0
3000890,5.5
3000891,2229.39
3000892,0.2
3000893,454.83943079999995
3000894,14.87
3000895,800.59
3000896,816.16
3000897,107.90309000000008
3000898,151.13
3000899,139.12285960000006
3000900,3353.21
3000901,20.77
3000902,1.87
3000903,30.88
3000904,46.16
3000905,0.01
3000906,199.91
3000907,14.62
3000908,131.62787
3000909,19.45
3000910,174.81
3000911,6.94
3000912,294.40760010000014
3000913,208.69787
3000914,4.4
3000915,10.11
3000916,301.81544280000026
3000917,54.18106993999996
3000918,4142.826818
3000919,2218.3796149999976
3000920,25.981639989999998
3000921,2.52
3000922,0.12
3000923,3.03
3000924,1177.52
3000925,0.0
3000926,103.29
3000927,2.87
3000928,650.3
3000929,570.96
3000930,228.72091
3000931,50.13
3000932,35.62872997999999
3000933,2736.550230000001
3000934,4.95
3000935,0.51
3000936,12.04
3000937,19.24
3000938,0.42
3000939,175.67281
3000940,2.53
3000941,168.92463969999994
3000942,24.26
3000943,168.63431880000005
3000944,0.61
3000945,156.57252190000005
3000946,172.98738014000003
3000947,0.97
3000948,3.07
3000949,120.70475917999997
3000950,25.15
3000951,3661.724290000001
3000952,150.87
3000953,2.05
3000954,7.98
3000955,0.31
3000956,7.1
3000957,4005.48
3000958,0.0
3000959,895.51235
3000960,11.46
3000961,1588.71
3000962,777.34
3000963,442.4387799999997
3000964,168.26
3000965,63.20883
3000966,6373.07081
3000967,15.19
3000968,0.62
3000969,24.67
3000970,32.71
3000971,0.02
3000972,437.26
3000973,11.32
3000974,429.73
3000975,10.59
3000976,324.73422
3000977,3.04
3000978,662.500535199999
3000979,448.4579090999999
3000980,1.46
3000981,11.41
3000982,425.8689332000002
3000983,105.91286
3000984,3966.6600199999993
3000985,49.75
3000986,10.28
3000987,2.89
3000988,0.06
3000989,6.44
3000990,1489.75
3000991,0.0
3000992,195.35
3000993,9.84
3000994,646.86
3000995,682.64
3000996,215.2279199
3000997,48.8
3000998,42.4975
3000999,3059.8953
3001000,8.16
3001001,0.47
3001002,13.44
3001003,19.47
3001004,0.31
3001005,163.64528013999998
3001006,7.48
3001007,162.24258014
3001008,22.49
3001009,148.04904
3001010,1.9
3001011,135.02617039999987
3001012,179.72549014
3001013,1.44
3001014,5.82
3001015,147.2841789
3001016,24.87
3001017,3404.143109999999
3001018,65.52194
3001019,2.45
3001020,3.78
3001021,0.0
3001022,3.69
3001023,1295.05
3001024,0.0
3001025,151.68
3001026,6.07
3001027,606.69
3001028,573.28
3001029,136.3442999
3001030,46.61
3001031,26.377219999999998
3001032,2615.8406
3001033,9.41
3001034,0.34
