id,sales
3000888,4.59
3000889,0.0
3000890,5.8
3000891,2551.61
3000892,0.56
3000893,410.7530811999999
3000894,13.57
3000895,722.22
3000896,834.55
3000897,102.98184000000009
3000898,199.57217
3000899,183.99918970000007
3000900,2809.81
3000901,20.12
3000902,1.72
3000903,24.62
3000904,35.71
3000905,0.39
3000906,187.53
3000907,11.82
3000908,141.19344999999998
3000909,43.24
3000910,166.55
3000911,7.34
3000912,275.6538498
3000913,198.66132
3000914,4.93
3000915,11.71
3000916,383.97614020000003
3000917,69.08712054000003
3000918,4086.705147000002
3000919,3087.9152999999988
3000920,27.97249002000001
3000921,4.31
3000922,2.05
3000923,3.26
3000924,1231.14
3000925,0.0
3000926,101.61
3000927,3.53
3000928,660.62
3000929,602.32
3000930,237.51105000000004
3000931,52.06
3000932,34.54458
3000933,3033.0145000000007
3000934,4.81
3000935,0.3
3000936,15.87
3000937,38.35774
3000938,0.3
3000939,211.65503969999997
3000940,5.62
3000941,209.11427959999997
3000942,48.9
3000943,214.50503959999998
3000944,1.2
3000945,157.29724270000006
3000946,223.41732980000003
3000947,0.73
3000948,4.22
3000949,193.35305995
3000950,26.94
3000951,3783.206140000001
3000952,151.65
3000953,2.46
3000954,7.77
3000955,0.34
3000956,7.1
3000957,5315.41
3000958,0.0
3000959,767.4141000000001
3000960,12.92
3000961,1712.97
3000962,872.27
3000963,481.9826100000001
3000964,137.03003
3000965,64.19708
3000966,8228.674369999997
3000967,26.17
3000968,0.9
3000969,33.11
3000970,39.72
3000971,0.37
3000972,465.82
3000973,12.03
3000974,461.91551000000004
3000975,64.69247
3000976,346.98224999999996
3000977,5.18
3000978,638.7898718999991
3000979,538.2087997999997
3000980,1.59
3000981,22.29569
3000982,439.9642513000001
3000983,109.34848995999994
3000984,3337.0507999999973
3000985,49.21
3000986,11.08
3000987,6.08
3000988,0.13
3000989,5.72
3000990,1976.33
3000991,0.0
3000992,188.15
3000993,15.62
3000994,783.25
3000995,720.97
3000996,233.46650000000002
3000997,57.949790039999996
3000998,47.00085003999999
3000999,3420.6919299999995
3001000,13.84
3001001,0.85
3001002,14.84
3001003,29.74
3001004,0.17
3001005,167.83208030000003
3001006,8.01
3001007,170.33369030000003
3001008,128.35515999999998
3001009,167.10302
3001010,1.99
3001011,128.15745985999985
3001012,176.4981603
3001013,1.76
3001014,4.87
3001015,150.43905887000008
3001016,28.56
3001017,3538.225070000001
3001018,58.18
3001019,4.87
3001020,6.03
3001021,0.0
3001022,3.86
3001023,1816.11
3001024,0.0
3001025,146.93
3001026,7.18
3001027,764.77
3001028,616.7
3001029,151.27491
3001030,51.89979004
3001031,30.383410039999998
3001032,3309.94915
3001033,14.64
3001034,0.27
3001035,10.86
3001036,36.87
3001037,0.1
3001038,154.32117
3001039,1.59
3001040,163.6384301
3001041,37.96
3001042,167.73523
3001043,1.29
3001044,121.06453974999991
3001045,219.79532004
3001046,0.68
3001047,3.61
3001048,77.94312015999994
3001049,24.57
3001050,3571.880640000001
3001051,58.18
3001052,1.26
3001053,4.82
3001054,0.06
3001055,4.6
3001056,1376.87
3001057,0.0
3001058,181.48
3001059,7.28
3001060,1393.53
3001061,749.58
