id,sales
3000888,-12.627813
3000889,35.1296
3000890,115.37041
3000891,2106.9177
3000892,-0.5553334
3000893,320.8598
3000894,-10.60729
3000895,762.36584
3000896,636.01794
3000897,71.63636
3000898,139.16882
3000899,111.40625
3000900,2839.9175
3000901,25.051428
3000902,17.22314
3000903,24.98932
3000904,3.382234
3000905,17.22314
3000906,136.49435
3000907,16.608547
3000908,-147.46231
3000909,-15.035921
3000910,73.10946
3000911,7.093586
3000912,351.72275
3000913,266.45572
3000914,-18.311417
3000915,-18.311417
3000916,372.7944
3000917,-20.490822
3000918,3831.1316
3000919,244.36662
3000920,29.965998
3000921,-60.232796
3000922,-62.210365
3000923,-233.72754
3000924,1459.149
3000925,-57.628956
3000926,-189.00725
3000927,-81.62115
3000928,440.57733
3000929,52.74267
3000930,-101.100296
3000931,0.5215298
3000932,-40.67576
3000933,2694.034
3000934,-20.509573
3000935,-29.897009
3000936,-43.86399
3000937,-66.30236
3000938,-29.897009
3000939,50.470646
3000940,-32.951527
3000941,-231.41689
3000942,-98.51968
3000943,45.259373
3000944,-29.661222
3000945,219.24542
3000946,171.95692
3000947,-38.950348
3000948,-38.950348
3000949,231.298
3000950,-161.75415
3000951,307.18677
3000952,121.43827
3000953,-44.362106
3000954,13.089771
3000955,11.112188
3000956,210.62282
3000957,3853.9492
3000958,64.59118
3000959,677.6343
3000960,69.4025
3000961,1810.6599
3000962,894.68176
3000963,400.467
3000964,251.26454
3000965,164.79457
3000966,6156.1396
3000967,30.158113
3000968,18.827463
3000969,77.81644
3000970,77.81644
3000971,18.827463
3000972,393.0753
3000973,13.710291
3000974,85.9475
3000975,78.15476
3000976,285.9038
3000977,11.399582
3000978,459.2047
3000979,548.79865
3000980,36.115463
3000981,168.13528
3000982,322.62027
3000983,-5.80876
3000984,2553.0344
3000985,357.97473
3000986,18.276033
3000987,-2.3713355
3000988,-4.3489137
3000989,-121.616325
3000990,1579.8042
3000991,5.7568836
3000992,19.95717
3000993,2.6909342
3000994,618.8549
3000995,326.66663
3000996,101.54126
3000997,25.637215
3000998,8.964571
3000999,2652.6108
3001000,17.872513
3001001,11.895428
3001002,17.387268
3001003,-9.843134
3001004,11.895428
3001005,188.34215
3001006,1.3011723
3001007,-13.302969
3001008,-45.531174
3001009,114.0216
3001010,5.3549747
3001011,149.60603
3001012,195.98035
3001013,9.626465
3001014,9.626465
3001015,110.375496
3001016,-44.51182
3001017,1981.9698
3001018,17.325863
3001019,-14.678449
3001020,-2.3713355
3001021,7.582841
3001022,-121.616325
3001023,1579.8042
3001024,5.7568836
3001025,9.346052
3001026,2.6909342
3001027,618.8549
3001028,293.56668
3001029,101.54126
3001030,25.637215
3001031,8.964571
3001032,2652.6108
3001033,17.872513
3001034,11.895428
3001035,17.387268
3001036,-9.843134
3001037,11.895428
3001038,194.02325
3001039,1.3011723
3001040,-13.302969
3001041,-77.484955
3001042,114.0216
3001043,5.3549747
3001044,149.60603
3001045,360.80096
3001046,9.626465
3001047,9.626465
3001048,129.66023
3001049,-44.51182
3001050,1965.3103
3001051,17.325863
3001052,-14.678449
3001053,-10.53387
3001054,-12.511446
3001055,-151.70135
3001056,1720.4434
3001057,-3.9876115
3001058,-17.442043
3001059,11.965837
3001060,923.41364
3001061,438.29572
3001062,101.41873
3001063,36.93897
3001064,-6.750257
3001065,2668.1243
3001066,7.606712
3001067,1.6296252
3001068,28.721294
3001069,-26.99438
3001070,1.6296252
3001071,200.89853
3001072,0.724466
3001073,-11.395935
3001074,-52.993336
3001075,111.55413
3001076,4.778265
3001077,189.67183
3001078,359.17975
3001079,10.781132
3001080,10.781132
3001081,151.53021
3001082,-18.868994
3001083,3210.6624
3001084,50.08067
3001085,16.823547
3001086,9.331836
3001087,7.3542604
3001088,-89.94663
3001089,1756.2214
3001090,4.913855
3001091,45.81562
3001092,1.8479023
3001093,730.2035
3001094,497.11713
3001095,97.86467
3001096,20.668272
3001097,32.47721
3001098,2808.648
3001099,31.890638
3001100,22.503204
3001101,-13.264004
3001102,-47.377724
3001103,22.503204
3001104,123.312195
3001105,11.908951
3001106,-78.33294
3001107,-83.065765
3001108,48.991592
3001109,15.962753
3001110,160.21376
3001111,331.5223
3001112,20.234243
3001113,20.234243
3001114,140.26805
3001115,-36.449875
3001116,2183.2441
3001117,57.82722
3001118,12.3429
3001119,17.012764
3001120,15.035178
3001121,-103.135216
3001122,1317.8971
3001123,-0.512008
3001124,-9.928998
3001125,-7.4335337
3001126,1045.3745
3001127,465.74774
3001128,151.50876
3001129,38.759773
3001130,-29.454102
3001131,2080.8489
3001132,23.907696
3001133,20.412136
3001134,-17.485622
3001135,-0.50022614
3001136,20.412136
3001137,170.58649
3001138,10.643081
3001139,-91.954704
3001140,-26.499184
3001141,126.250595
3001142,22.074892
3001143,177.71654
3001144,363.29474
3001145,-22.791313
3001146,-22.791313
3001147,23.758162
3001148,-140.61623
3001149,2389.6355
3001150,118.345116
3001151,-4.4886327
3001152,18.92395
3001153,16.946365
3001154,49.923897
3001155,2759.7964
3001156,11.933175
3001157,366.4791
3001158,13.440945
3001159,1351.8645
3001160,949.758
3001161,363.47476
3001162,103.96678
3001163,59.868866
3001164,4086.3735
3001165,12.117858
3001166,2.7304235
3001167,25.855335
3001168,75.21265
3001169,2.7304235
3001170,351.5574
3001171,-0.46188775
3001172,-65.41695
3001173,42.857517
3001174,234.61917
3001175,2.828422
3001176,257.06326
3001177,417.31723
3001178,-3.5719302
3001179,-3.5719302
3001180,243.47716
3001181,-9.790252
3001182,2786.638
3001183,150.33092
3001184,-38.82664
3001185,-157.83577
3001186,-159.81337
3001187,34.24504
3001188,1851.9702
3001189,-141.34453
3001190,62.55111
3001191,-152.00436
3001192,553.4523
3001193,492.7184
3001194,-224.84344
3001195,-80.51464
3001196,-139.96811
3001197,1984.0808
3001198,-25.509861
3001199,-30.241682
3001200,-67.94413
3001201,-90.382576
3001202,-30.241682
3001203,204.57805
3001204,-33.296192
3001205,-356.59833
3001206,-74.04742
3001207,51.25209
3001208,-30.005878
3001209,191.75677
3001210,285.68765
3001211,-69.08072
3001212,-69.08072
3001213,134.04768
3001214,-132.6029
3001215,2646.7617
3001216,78.43161
3001217,-73.19265
3001218,24.982573
3001219,23.004995
3001220,-21.750284
3001221,2169.399
3001222,26.479485
3001223,57.427643
3001224,46.142
3001225,831.1877
3001226,484.682
3001227,230.61827
3001228,64.25199
3001229,47.57936
3001230,3127.604
3001231,22.43674
3001232,16.459656
3001233,27.389185
3001234,0.15878356
3001235,16.459656
3001236,193.66994
3001237,6.7861056
3001238,79.66899
3001239,-34.608566
3001240,122.138695
3001241,10.8399105
3001242,155.54114
3001243,204.54765
3001244,15.561628
3001245,15.561628
3001246,135.59543
3001247,-38.576653
3001248,2127.2646
3001249,46.680286
3001250,-1.1643343
3001251,-6.565903
3001252,-8.543488
3001253,102.382706
3001254,2839.525
3001255,36.78543
3001256,387.8087
3001257,25.477697
3001258,887.7365
3001259,610.0642
3001260,46.119995
3001261,98.92391
3001262,71.16135
3001263,3994.187
3001264,36.75625
3001265,-2.0616083
3001266,-18.9882
3001267,-41.75982
3001268,-2.0616083
3001269,113.28922
3001270,-2.9378693
3001271,-185.40494
3001272,-53.370186
3001273,35.166794
3001274,0.35243788
3001275,328.77374
3001276,315.99368
3001277,-19.449783
3001278,-19.449783
3001279,517.7508
3001280,41.70276
3001281,3314.0513
3001282,332.80585
3001283,5.5542903
3001284,-52.7496
3001285,-54.727184
3001286,165.52832
3001287,2614.969
3001288,11.349788
3001289,515.7381
3001290,-31.34458
3001291,1141.2222
3001292,858.60944
3001293,229.96739
3001294,127.68729
3001295,82.24704
3001296,4371.0815
3001297,-27.183199
3001298,-33.858223
3001299,25.39783
3001300,39.68165
3001301,-33.858223
3001302,291.2978
3001303,-36.129826
3001304,142.111
3001305,56.79966
3001306,192.59679
3001307,-32.83951
3001308,192.56781
3001309,507.97272
3001310,-40.45536
3001311,-40.45536
3001312,203.23386
3001313,-23.526972
3001314,2313.5994
3001315,298.6696
3001316,-12.963737
3001317,1.0201532
3001318,-0.9574326
3001319,160.85725
3001320,2020.7756
3001321,-21.467312
3001322,252.15862
3001323,-64.16167
3001324,1222.2258
3001325,663.4299
3001326,74.90838
3001327,3.8060162
3001328,-41.634224
3001329,3111.1287
