id,sales
3000888,4.5
3000889,0.0
3000890,6.32
3000891,2402.41
3000892,0.48
3000893,408.24094259999964
3000894,15.29
3000895,759.69
3000896,776.57
3000897,107.13574000000003
3000898,184.26495
3000899,168.97097949999997
3000900,2818.44
3000901,19.36
3000902,2.1
3000903,19.65
3000904,33.52
3000905,0.29
3000906,195.74
3000907,12.05
3000908,136.87
3000909,42.54
3000910,154.11
3000911,7.17
3000912,275.3636699999999
3000913,190.21561000000003
3000914,4.1
3000915,11.54
3000916,383.53688020000004
3000917,67.05562040000001
3000918,4101.503967
3000919,3070.826746999998
3000920,27.530990019999994
3000921,4.14
3000922,1.57
3000923,3.34
3000924,1240.53
3000925,0.0
3000926,103.12
3000927,3.57
3000928,675.62
3000929,608.09
3000930,233.27543000000003
3000931,54.33
3000932,35.754709999999996
3000933,3040.9266799999996
3000934,6.23
3000935,0.26
3000936,15.39
3000937,34.38
3000938,0.23
3000939,204.16717979999999
3000940,5.22
3000941,202.32198979999998
3000942,49.42
3000943,202.00372980000003
3000944,1.16
3000945,150.82075118000003
3000946,206.50622963999996
3000947,1.0
3000948,4.06
3000949,257.4433999599998
3000950,26.92
3000951,3750.2184900000034
3000952,148.74
3000953,3.26
3000954,7.28
3000955,0.25
3000956,7.25
3000957,4895.72
3000958,0.0
3000959,959.49378
3000960,14.43
3000961,1728.52
3000962,953.8
3000963,487.01627999999977
3000964,135.98
3000965,60.22647
3000966,8127.000549999997
3000967,20.87
3000968,1.14
3000969,31.02
3000970,39.25
3000971,0.24
3000972,463.33
3000973,12.55
3000974,460.02848
3000975,26.52
3000976,335.70992
3000977,4.96
3000978,649.7030130999993
3000979,481.55626979999977
3000980,1.3
3000981,9.71
3000982,487.76290199999994
3000983,102.93314007999997
3000984,3678.417169999999
3000985,43.01
3000986,10.306680000000002
3000987,5.65
3000988,0.16
3000989,5.87
3000990,1915.08
3000991,0.0
3000992,196.57
3000993,15.76
3000994,815.05
3000995,701.36
3000996,217.07155989999998
3000997,61.56
3000998,47.01005000000001
3000999,3495.5408899999998
3001000,16.51
3001001,0.94
3001002,15.7
3001003,27.14
3001004,0.18
3001005,163.7881101
3001006,8.01
3001007,169.00797989999998
3001008,136.34258
3001009,173.19474000000002
3001010,1.93
3001011,130.33891011999992
3001012,173.55112026000003
3001013,1.77
3001014,5.66
3001015,152.9037288100001
3001016,30.9
3001017,3461.200251
3001018,75.99855000000001
3001019,5.36
3001020,5.23
3001021,0.0
3001022,4.05
3001023,1776.47
3001024,0.0
3001025,146.24
3001026,6.32
3001027,755.37
3001028,609.84
3001029,141.3615599
3001030,59.57
3001031,31.268080009999995
3001032,3350.5590700000002
3001033,16.52
3001034,0.24
3001035,13.32
3001036,33.54
3001037,0.1
3001038,151.38601989999998
3001039,2.72
3001040,161.79058010000003
3001041,19.71633
3001042,171.15304000000003
3001043,1.34
3001044,122.18172977999988
3001045,217.25981990000002
3001046,0.48
3001047,3.99
3001048,75.98141002999996
3001049,24.99
3001050,3397.6983600000017
3001051,72.51013999999999
3001052,1.46
3001053,4.06
3001054,0.02
3001055,4.72
3001056,1383.86
3001057,0.0
