id,sales
3000888,-36.047913
3000889,-25.66101
3000890,-228.88847
3000891,2348.05
3000892,-26.486824
3000893,276.51688
3000894,-13.548088
3000895,1015.31934
3000896,527.51605
3000897,145.06638
3000898,52.176422
3000899,377.03964
3000900,3156.9094
3000901,7.9446774
3000902,1.0415862
3000903,-113.231026
3000904,-190.1902
3000905,1.0415862
3000906,63.02652
3000907,12.0533695
3000908,-126.487404
3000909,-126.12768
3000910,-44.024612
3000911,13.762978
3000912,306.69397
3000913,307.0264
3000914,-2.187739
3000915,-2.187739
3000916,371.35175
3000917,37.54171
3000918,3698.791
3000919,383.95755
3000920,13.578287
3000921,-69.29887
3000922,-71.27646
3000923,21.69065
3000924,1194.8987
3000925,-44.77263
3000926,80.05037
3000927,-81.771614
3000928,858.6879
3000929,959.4855
3000930,26.59264
3000931,-3.9278402
3000932,320.93542
3000933,4062.9456
3000934,-48.62544
3000935,-55.528522
3000936,-147.30621
3000937,-183.45528
3000938,-55.528522
3000939,84.73825
3000940,-36.177082
3000941,-145.82227
3000942,-115.181145
3000943,-39.15923
3000944,-25.191711
3000945,196.36267
3000946,142.06686
3000947,-53.138546
3000948,-53.138546
3000949,241.12643
3000950,-86.21004
3000951,1253.9961
3000952,221.7119
3000953,-55.747086
3000954,64.88406
3000955,62.906483
3000956,139.34029
3000957,4548.5884
3000958,39.27754
3000959,633.79156
3000960,138.87753
3000961,2004.0311
3000962,1428.552
3000963,472.4744
3000964,219.51959
3000965,543.8038
3000966,7104.339
3000967,19.261105
3000968,12.358013
3000969,140.99213
3000970,121.801895
3000971,12.358013
3000972,391.71082
3000973,1.8107648
3000974,86.17384
3000975,63.92717
3000976,224.5003
3000977,39.29089
3000978,467.48672
3000979,510.38678
3000980,45.427227
3000981,41.11371
3000982,337.54547
3000983,114.54449
3000984,2826.1768
3000985,412.6898
3000986,44.225048
3000987,-3.1384788
3000988,-5.1160607
3000989,-178.4388
3000990,1808.6636
3000991,-40.79346
3000992,140.65033
3000993,-24.529118
3000994,1059.3229
3000995,1045.6755
3000996,137.1928
3000997,57.486713
3000998,392.4781
3000999,3106.513
3001000,9.480031
3001001,2.576942
3001002,-52.011528
3001003,-137.02975
3001004,2.576942
3001005,124.29137
3001006,-6.699946
3001007,-107.88958
3001008,-121.02098
3001009,0.39385796
3001010,0.28121948
3001011,165.47777
3001012,179.0924
3001013,-4.47351
3001014,-4.47351
3001015,177.00279
3001016,-66.91742
3001017,1038.1069
3001018,131.58862
3001019,-9.059411
3001020,3.10853
3001021,-29.254826
3001022,-172.19179
3001023,1808.6636
3001024,-40.79346
3001025,136.7419
3001026,-24.529118
3001027,1059.3229
3001028,1045.6755
3001029,137.1928
3001030,57.486713
3001031,392.4781
3001032,3106.513
3001033,9.480031
3001034,2.576942
3001035,-52.011528
3001036,-137.02975
3001037,2.576942
3001038,133.83945
3001039,-6.699946
3001040,-107.88958
3001041,-161.87413
3001042,0.39385796
3001043,0.28121948
3001044,165.47777
3001045,368.89136
3001046,-4.47351
3001047,-4.47351
3001048,152.88263
3001049,-66.91742
3001050,1038.1069
3001051,131.58862
3001052,-9.059411
3001053,-10.39483
3001054,-12.372418
3001055,-32.117382
3001056,1775.7953
3001057,-14.883281
3001058,305.48785
3001059,-7.663925
3001060,1301.0066
3001061,720.1793
3001062,259.23712
3001063,192.38402
3001064,520.94305
3001065,3179.3062
3001066,5.4775896
3001067,-1.4254968
3001068,50.377243
3001069,-34.64096
3001070,-1.4254968
3001071,181.22318
3001072,-4.759833
3001073,-23.92941
3001074,-22.825102
3001075,76.88425
3001076,3.4517584
3001077,172.46779
3001078,277.96423
3001079,-3.1779494
3001080,-3.1779494
3001081,121.11639
3001082,-14.975105
3001083,3448.8767
3001084,195.40013
3001085,7.0274777
3001086,9.556224
3001087,7.578635
3001088,-85.48625
3001089,1903.332
3001090,-30.541649
3001091,148.30125
3001092,-14.277309
3001093,874.16693
3001094,1013.4575
3001095,346.52234
3001096,53.594315
3001097,411.41238
3001098,3855.0144
3001099,8.538894
3001100,1.6358037
3001101,-61.059883
3001102,-118.58221
3001103,1.6358037
3001104,125.17154
3001105,-7.641081
3001106,-107.00947
3001107,-102.573425
3001108,1.274044
3001109,-0.6599183
3001110,143.49002
3001111,151.6931
3001112,-5.6904
3001113,-5.6904
3001114,151.66574
3001115,-39.878994
3001116,1140.3997
3001117,155.87233
3001118,-2.3179145
3001119,-31.085114
3001120,-33.0627
3001121,120.76672
3001122,1618.7545
3001123,-43.738987
3001124,151.36981
3001125,-20.517002
3001126,1066.1024
3001127,521.01
3001128,254.9102
3001129,152.34906
3001130,476.6331
3001131,2821.6602
3001132,-12.053627
3001133,-18.956715
3001134,72.98358
3001135,36.386433
3001136,-18.956715
