id,sales
3000888,-12.496863
3000889,7.364979
3000890,-344.00916
3000891,2406.6301
3000892,-67.46051
3000893,386.14352
3000894,-46.20082
3000895,1142.086
3000896,1092.7074
3000897,182.80617
3000898,77.35739
3000899,44.037926
3000900,3239.5647
3000901,-0.07865143
3000902,-12.286846
3000903,-27.633266
3000904,-102.22773
3000905,-12.286846
3000906,221.2891
3000907,-18.655807
3000908,94.83285
3000909,-65.190575
3000910,46.020027
3000911,-12.821275
3000912,284.63013
3000913,384.66507
3000914,-34.89929
3000915,-34.89929
3000916,400.939
3000917,37.82029
3000918,4294.8296
3000919,559.09045
3000920,10.508972
3000921,-28.018545
3000922,-29.996128
3000923,-235.57921
3000924,1969.171
3000925,-46.032623
3000926,136.796
3000927,-87.385025
3000928,971.71484
3000929,920.39166
3000930,47.594936
3000931,13.52464
3000932,-19.794806
3000933,3633.37
3000934,-20.510914
3000935,-32.719105
3000936,-35.64366
3000937,-149.74648
3000938,-32.719105
3000939,292.02054
3000940,-19.912352
3000941,-22.689861
3000942,-48.129257
3000943,56.641815
3000944,-9.968795
3000945,216.50847
3000946,166.5052
3000947,-60.924816
3000948,-60.924816
3000949,285.0305
3000950,-67.41713
3000951,1211.2688
3000952,399.44388
3000953,20.973837
3000954,19.535627
3000955,17.558044
3000956,100.79963
3000957,4918.76
3000958,7.534199
3000959,709.14703
3000960,22.853264
3000961,2568.3965
3000962,2185.275
3000963,595.4835
3000964,150.07826
3000965,109.16679
3000966,7120.8516
3000967,22.413563
3000968,10.205385
3000969,184.39911
3000970,178.44002
3000971,10.205385
3000972,628.2102
3000973,4.937713
3000974,259.39053
3000975,135.94974
3000976,336.71237
3000977,11.376734
3000978,384.62122
3000979,650.26294
3000980,-3.1804535
3000981,81.81576
3000982,342.77484
3000983,48.332905
3000984,3016.994
3000985,403.75858
3000986,33.77659
3000987,15.442211
3000988,13.464626
3000989,-192.45282
3000990,2401.4773
3000991,4.1032667
3000992,157.42308
3000993,5.3099265
3000994,1415.7365
3000995,1213.5007
3000996,144.326
3000997,54.44788
3000998,21.128431
3000999,3281.1748
3001000,-4.5224137
3001001,-16.73061
3001002,-44.615227
3001003,-187.3547
3001004,-16.73061
3001005,190.08545
3001006,-17.82516
3001007,-103.94841
3001008,-71.273674
3001009,35.210846
3001010,-13.788697
3001011,144.88
3001012,186.02878
3001013,-27.290699
3001014,-27.290699
3001015,163.2768
3001016,-86.08768
3001017,1921.5977
3001018,307.95068
3001019,25.636766
3001020,21.689215
3001021,6.9577274
3001022,-186.20581
3001023,2401.4773
3001024,4.1032667
3001025,132.44083
3001026,5.3099265
3001027,1415.7365
3001028,1213.5007
3001029,144.326
3001030,54.44788
3001031,21.128431
3001032,3281.1748
3001033,-4.5224137
3001034,-16.73061
3001035,-44.615227
3001036,-187.3547
3001037,-16.73061
3001038,211.47661
3001039,-17.82516
3001040,-103.94841
3001041,-116.0321
3001042,28.771309
3001043,-13.788697
3001044,144.88
3001045,224.28871
3001046,-27.290699
3001047,-27.290699
3001048,140.07774
3001049,-86.08768
3001050,1921.5977
3001051,307.95068
3001052,25.636766
3001053,1.5852352
3001054,-0.39235142
3001055,17.26034
3001056,2515.9443
3001057,11.958139
3001058,351.00867
3001059,6.5727515
3001060,1685.568
3001061,1176.5063
3001062,375.74115
3001063,172.34238
3001064,131.43082
3001065,3231.3057
3001066,-8.021909
3001067,-20.23011
3001068,92.36714
3001069,-32.967762
3001070,-20.23011
3001071,351.05902
3001072,-15.331549
3001073,95.31653
3001074,84.7844
3001075,222.9366
3001076,-10.468656
3001077,143.00813
3001078,369.4819
3001079,-22.713427
3001080,-22.713427
3001081,136.9317
3001082,-39.585693
3001083,4254.9717
3001084,378.662
3001085,51.39738
3001086,9.294961
3001087,7.3173766
3001088,-277.92535
3001089,2574.4373
3001090,-6.776957
3001091,192.84848
3001092,-3.0309203
3001093,1473.0853
3001094,1257.2731
3001095,192.29887
3001096,-77.4468
3001097,8.471715
3001098,3775.4265
3001099,0.4813814
3001100,-11.726806
3001101,-118.11772
3001102,-191.56587
3001103,-11.726806
3001104,195.62692
3001105,-12.821359
3001106,-98.40692
3001107,-144.77618
3001108,23.591774
3001109,-8.784907
3001110,122.64168
3001111,132.27397
3001112,-22.286903
3001113,-22.286903
3001114,145.08156
3001115,-81.08388
3001116,2147.2344
3001117,292.09653
3001118,19.065042
3001119,7.1336894
3001120,5.1561112
3001121,27.243456
3001122,2202.8604
3001123,-60.750656
3001124,214.52386
3001125,-35.638596
3001126,1559.4224
3001127,1037.4806
3001128,356.3095
3001129,103.490974
3001130,98.07638
3001131,2868.3396
3001132,-0.9851842
3001133,-13.193372
3001134,53.73959
3001135,30.299936
3001136,-13.193372
3001137,318.6451
3001138,0.077955216
3001139,65.49361
3001140,51.197777
3001141,168.10074
3001142,1.6487437
3001143,155.63652
3001144,345.6812
3001145,-48.856518
3001146,-48.856518
3001147,156.68216
3001148,-134.49211
3001149,3566.7046
3001150,277.03323
3001151,37.71928
3001152,64.39688
3001153,62.41929
3001154,-4.2227845
3001155,3618.5127
3001156,-0.6221919
3001157,493.4781
3001158,18.975039
3001159,1861.8816
3001160,1627.3806
3001161,607.62897
3001162,75.93514
3001163,42.615673
3001164,4563.249
3001165,20.358133
3001166,8.149953
3001167,-27.69538
3001168,25.929958
3001169,8.149953
3001170,394.0331
3001171,13.048508
3001172,165.46313
3001173,60.08802
3001174,251.23431
3001175,22.99205
3001176,216.7676
3001177,416.82047
3001178,-33.423527
3001179,-33.423527
3001180,259.70956
3001181,25.072659
3001182,3538.1226
3001183,602.5699
3001184,54.2436
3001185,-6.819116
3001186,-8.7967005
3001187,-107.05916
3001188,2724.8257
3001189,-40.1306
3001190,443.36017
3001191,-12.500565
3001192,1359.7751
3001193,1300.8541
3001194,226.67348
3001195,34.503483
3001196,1.1840321
3001197,3840.5698
3001198,-29.42798
3001199,-30.558525
3001200,-62.519737
3001201,-87.203445
3001202,-30.558525
3001203,309.5436
3001204,-17.751772
3001205,113.425735
3001206,52.756134
3001207,151.74377
3001208,-7.8082185
3001209,185.96733
3001210,703.40015
3001211,-55.360085
3001212,-55.360085
3001213,186.30008
3001214,-175.25319
3001215,3443.0186
3001216,306.63953
3001217,15.706981
3001218,54.705627
3001219,52.728046
3001220,-170.72511
3001221,2913.8987
3001222,39.95454
3001223,167.63211
3001224,58.928143
3001225,1358.2897
3001226,1159.9072
3001227,216.36885
3001228,103.481606
3001229,63.43659
3001230,3616.9453
3001231,19.393839
3001232,18.263292
3001233,-111.9754
3001234,-273.47296
3001235,18.263292
3001236,198.67934
3001237,20.906437
3001238,-116.745605
3001239,-156.96935
3001240,-1.1864852
3001241,24.942883
3001242,156.36948
3001243,173.23149
3001244,11.440898
3001245,11.440898
3001246,178.8094
3001247,-47.356094
3001248,2038.4447
3001249,303.147
3001250,38.908752
3001251,35.74702
3001252,33.769436
3001253,14.685607
3001254,3435.9146
3001255,-29.918484
3001256,602.9212
3001257,46.277737
3001258,1422.7224
3001259,1394.7871
3001260,236.43304
3001261,151.87827
3001262,118.55885
3001263,4586.26
3001264,21.69934
3001265,9.491148
3001266,50.886986
3001267,-54.880505
3001268,9.491148
3001269,268.6364
3001270,3.122175
3001271,89.37551
3001272,20.499119
3001273,93.3673
3001274,19.612337
3001275,289.17108
3001276,533.0372
3001277,5.7548347
3001278,5.7548347
3001279,441.5931
3001280,78.47445
3001281,4455.4263
3001282,675.4043
3001283,44.20305
3001284,-42.261143
3001285,-44.238728
3001286,7.2452226
3001287,3371.1838
3001288,-13.113939
3001289,629.26685
3001290,5.9056087
3001291,1922.2781
3001292,1640.959
3001293,557.8711
3001294,122.685104
3001295,81.77367
3001296,5065.415
3001297,-16.162586
3001298,-17.293137
3001299,43.92981
3001300,129.81183
3001301,-17.293137
3001302,555.8102
3001303,-12.39457
3001304,278.72903
3001305,104.50572
3001306,333.75494
3001307,-2.451017
3001308,191.32455
3001309,565.1183
3001310,-55.15365
3001311,-55.15365
3001312,237.9794
